Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),letter_freq_score,letter_dup,word_freq_score,word_sim,bigram_freq_score
2022-06-04,350,froth,58263,4432,0.0,5.05050505050505,22.22222222222222,35.35353535353536,25.252525252525253,11.11111111111111,1.0101010101010102,-14.690884853482453,0,-14.39176398705272,5.0,94.83756890645584
2022-06-05,351,depth,56738,4329,0.0,6.0,28.000000000000004,39.0,20.0,6.0,1.0,-14.78515328254455,0,-10.245977861482904,2.0,93.24133386854264
2022-06-06,352,gloom,58478,4548,0.0,2.0,14.000000000000002,35.0,35.0,13.0,1.0,-15.776464064891064,1,-13.102560750108148,5.0,90.3333091594068
2022-06-07,353,flood,58991,4440,0.0,3.0,20.0,40.0,28.000000000000004,8.0,1.0,-15.799777972102461,1,-10.729023921141819,2.0,89.3735429693862
2022-06-08,354,trait,61026,4607,0.0,6.0,22.0,35.0,24.0,11.0,2.0,-12.92390560439382,1,-12.226275352847694,8.0,93.98437240746242
2022-06-09,355,girth,60020,4665,0.0,6.0,23.0,33.0,23.0,12.0,3.0,-14.23851630926554,0,-13.999433396125202,8.0,93.46065700813494
2022-06-10,356,piety,55376,4324,0.0,4.0,25.0,41.0,22.0,7.000000000000001,1.0,-15.509414532060497,0,-13.608496388579947,2.0,90.83279403463631
2022-06-11,357,goose,51958,4087,0.0,2.0,12.0,28.000000000000004,32.0,21.0,5.0,-13.620188038284125,1,-11.881094788334696,9.0,91.35818479888113
2022-06-12,358,float,56684,4323,1.0,12.0,30.0,32.0,18.0,6.0,1.0,-14.87449989826288,0,-11.651038767099863,4.0,90.10577865833046
2022-06-13,359,donor,53802,4142,0.0,3.0303030303030303,27.27272727272727,38.38383838383838,23.232323232323232,7.07070707070707,1.0101010101010102,-14.24287094796383,1,-11.696848303131157,3.0,94.62153216393202
2022-06-14,360,atone,59968,4762,2.0,16.0,34.0,28.999999999999996,14.000000000000002,4.0,1.0,-12.857287280019962,0,-14.138474444560694,6.0,96.88252387709313
2022-06-15,361,primo,55989,4391,0.0,3.0,22.0,38.0,25.0,10.0,2.0,-15.95939718200174,0,-13.838779184903629,7.0,92.95184553270894
2022-06-16,362,apron,53430,4112,0.0,7.000000000000001,30.0,38.0,19.0,5.0,1.0,-14.876572522576302,0,-12.986958740398126,0.0,94.1540046896867
2022-06-17,363,blown,54665,4251,0.0,5.9405940594059405,22.772277227722775,34.65346534653465,25.742574257425744,9.900990099009901,0.9900990099009901,-16.25187256046896,0,-11.030499315725935,6.0,90.19956282988984
2022-06-18,364,cacao,47205,4101,0.0,1.0,9.0,27.0,36.0,23.0,4.0,-14.789042047303749,1,-14.138474444560694,1.0,88.83119231766177
2022-06-19,365,loser,55359,4399,1.0,10.0,28.000000000000004,32.0,19.0,8.0,2.0,-12.904163915289814,0,-11.493122837674049,14.0,94.70894766858486
2022-06-20,366,input,50484,3950,0.0,4.9504950495049505,29.7029702970297,37.62376237623762,20.792079207920793,5.9405940594059405,0.9900990099009901,-15.692936772639921,0,-10.70644959910328,1.0,88.86715263228231
2022-06-21,367,gloat,53342,4194,0.0,8.0,21.0,31.0,26.0,12.0,2.0,-14.299952135735193,0,-14.69017961514761,7.0,90.03775716966547
2022-06-22,368,awful,47645,3861,0.0,5.0,21.0,33.0,27.0,12.0,2.0,-16.69799191306587,0,-10.455135170822373,0.0,83.59661135531093
2022-06-23,369,brink,53111,4118,0.0,4.040404040404041,22.22222222222222,41.41414141414141,24.242424242424242,7.07070707070707,1.0101010101010102,-16.56473251123625,0,-12.639937228160036,11.0,91.66359372904938
2022-06-24,370,smite,50617,3991,0.0,5.9405940594059405,22.772277227722775,34.65346534653465,23.762376237623762,10.891089108910892,1.9801980198019802,-13.8637432491532,0,-13.976853708373037,8.0,92.67550610638817
2022-06-25,371,beady,46089,3670,0.0,2.9702970297029703,18.81188118811881,38.613861386138616,28.71287128712871,9.900990099009901,0.9900990099009901,-16.089644951221942,0,-15.012838819571542,10.0,91.3378878065824
2022-06-26,372,rusty,50450,3954,0.0,9.090909090909092,37.37373737373738,34.34343434343434,13.131313131313133,5.05050505050505,1.0101010101010102,-15.097685108610495,0,-12.41186755850977,11.0,91.97813063720972
2022-06-27,373,retro,47986,3848,0.0,6.0606060606060606,24.242424242424242,35.35353535353536,24.242424242424242,9.090909090909092,1.0101010101010102,-12.35495982030762,1,-12.134682649443501,3.0,94.80919003345454
2022-06-28,374,droll,47312,3844,0.0,2.0,16.0,31.0,31.0,17.0,3.0,-14.509206086580463,1,-14.78309458422598,7.0,91.91367434980224
2022-06-29,375,gawky,45645,3957,0.0,1.0101010101010102,5.05050505050505,22.22222222222222,33.33333333333333,28.28282828282828,10.1010101010101,-18.11004594290366,0,-16.325119820392647,5.0,79.55805598738719
2022-06-30,376,hutch,44212,3758,0.0,1.0101010101010102,12.121212121212121,28.28282828282828,28.28282828282828,21.21212121212121,9.090909090909092,-14.98665551108832,1,-13.72020037815995,9.0,88.57954079323409
2022-07-01,377,pinto,47248,3792,0.0,5.0,25.0,41.0,22.0,6.0,1.0,-15.009280333564334,0,-13.537878821365995,6.0,95.12494805348865
2022-07-02,378,egret,41765,3515,0.0,3.0,14.000000000000002,33.0,33.0,15.0,2.0,-12.767307190581079,1,-15.3809315849816,0.0,92.23231973380648
2022-07-03,379,lilac,40486,3461,0.0,2.0202020202020203,17.17171717171717,38.38383838383838,29.292929292929294,12.121212121212121,1.0101010101010102,-14.805947408213212,1,-13.560868339590693,1.0,93.49540353848464
2022-07-04,380,sever,42645,3591,0.0,2.0202020202020203,13.131313131313133,27.27272727272727,29.292929292929294,21.21212121212121,7.07070707070707,-13.774209209160663,1,-13.471920853574197,13.0,95.33719434216336
2022-07-05,381,field,44578,3604,0.9900990099009901,5.9405940594059405,24.752475247524753,35.64356435643564,22.772277227722775,8.91089108910891,0.9900990099009901,-15.328097674576043,0,-8.656455258749745,6.0,92.02748880223635
2022-07-06,382,fluff,47344,4049,0.0,0.0,4.0,25.0,44.0,23.0,4.0,-18.733204662943994,1,-13.3580857109254,4.0,85.60373796163638
2022-07-07,383,agape,43407,3671,0.0,1.9801980198019802,17.82178217821782,35.64356435643564,26.732673267326735,14.85148514851485,2.9702970297029703,-14.896078733864206,1,-14.620707242332843,3.0,90.42028664039029
2022-07-08,384,voice,42806,3484,1.0,5.0,24.0,35.0,25.0,9.0,1.0,-15.46462071033723,0,-9.053336623166517,1.0,90.3859233825813
2022-07-09,385,stead,47094,3933,0.9900990099009901,5.9405940594059405,19.801980198019802,26.732673267326735,27.722772277227726,15.841584158415841,2.9702970297029703,-13.111519404156631,0,-13.377255627033119,10.0,95.11482223429748
2022-07-10,386,berth,41785,3494,0.0,7.000000000000001,24.0,35.0,24.0,9.0,1.0,-13.941721265138389,0,-12.803909646285794,3.0,96.66739899337561
2022-07-11,387,madam,40545,3430,0.0,2.9702970297029703,12.871287128712872,34.65346534653465,33.663366336633665,13.861386138613863,1.9801980198019802,-16.29650305406408,1,-12.457101400333919,1.0,91.5338633751647
2022-07-12,388,night,46910,3870,1.0,8.0,27.0,27.0,17.0,13.0,7.000000000000001,-14.68610061861449,0,-7.806697372521679,16.0,90.28271892260763
2022-07-13,389,bland,46246,3727,0.0,7.142857142857142,31.63265306122449,38.775510204081634,18.367346938775512,4.081632653061225,0.0,-15.879693515842119,0,-12.664938530365454,9.0,95.14280973768572
2022-07-14,390,liver,40549,3388,0.0,4.040404040404041,16.161616161616163,26.262626262626267,25.252525252525253,20.2020202020202,8.080808080808081,-14.856799396717168,0,-11.100815814143395,23.0,95.0584715159659
2022-07-15,391,wedge,39234,3353,0.0,1.9801980198019802,10.891089108910892,31.683168316831683,36.633663366336634,16.831683168316832,1.9801980198019802,-14.6853278900863,1,-12.387594522153565,8.0,90.95843316923278
2022-07-16,392,roomy,38769,3280,0.0,2.0,17.0,41.0,28.000000000000004,10.0,2.0,-15.88809851761347,1,-14.574797541028765,8.0,90.98896629352171
2022-07-17,393,wacky,39611,3345,0.0,3.0303030303030303,18.181818181818183,39.39393939393939,27.27272727272727,10.1010101010101,2.0202020202020203,-18.001843133529416,0,-13.147681185388619,8.0,87.22810840674792
2022-07-18,394,flock,42574,3548,0.0,4.0,22.0,37.0,27.0,9.0,1.0,-17.47201381766905,0,-12.226275352847694,7.0,88.63183640847336
2022-07-19,395,angry,39667,3358,0.0,5.05050505050505,27.27272727272727,38.38383838383838,21.21212121212121,7.07070707070707,1.0101010101010102,-15.800106040876546,0,-9.993412260064115,1.0,93.86638848336214
2022-07-20,396,trite,42237,3685,0.0,4.0,14.000000000000002,22.0,22.0,23.0,15.0,-12.408856859926141,1,-14.275959974405199,9.0,95.38077574417547
2022-07-21,397,aphid,39086,3367,0.0,6.0,24.0,36.0,23.0,9.0,2.0,-15.624217345748157,0,-15.222007626401684,2.0,90.80499083628072
2022-07-22,398,tryst,43099,3665,0.0,3.0,26.0,41.0,23.0,6.0,1.0,-14.212192569109753,1,-14.82886300268156,3.0,91.71807969177829
2022-07-23,399,midge,36769,3111,0.0,2.0202020202020203,18.181818181818183,39.39393939393939,28.28282828282828,10.1010101010101,2.0202020202020203,-15.659232206293224,0,-14.368895796149062,8.0,89.45644305208378
2022-07-24,400,power,39813,3401,2.0202020202020203,6.0606060606060606,19.19191919191919,29.292929292929294,24.242424242424242,15.151515151515152,4.040404040404041,-14.985492865794821,0,-8.01339218258721,14.0,93.82265034953922
2022-07-25,401,elope,39228,3339,0.0,4.040404040404041,22.22222222222222,32.323232323232325,26.262626262626267,13.131313131313133,2.0202020202020203,-13.87737055950463,1,-14.967523623359499,3.0,92.43126013230804
2022-07-26,402,cinch,39171,3507,0.0,1.9801980198019802,14.85148514851485,23.762376237623762,21.782178217821784,24.752475247524753,12.871287128712872,-15.544184064668896,1,-14.620707242332843,7.0,94.4789794600548
2022-07-27,403,motto,38384,3285,0.0,1.0101010101010102,11.11111111111111,36.36363636363637,36.36363636363637,14.14141414141414,1.0101010101010102,-14.20995613654667,1,-12.157282481360742,6.0,92.61811806060953
2022-07-28,404,stomp,40650,3490,0.0,7.07070707070707,26.262626262626267,32.323232323232325,21.21212121212121,11.11111111111111,2.0202020202020203,-15.692567094706515,0,-13.23889719366028,7.0,94.30718088929497
2022-07-29,405,upset,37791,3213,0.0,5.0,30.0,38.0,20.0,6.0,1.0,-14.586498960583707,0,-10.109282465515724,4.0,90.39105890814426
2022-07-30,406,bluff,37353,3171,0.0,2.0,14.000000000000002,42.0,31.0,10.0,1.0,-18.577900590437118,1,-12.480509491231935,4.0,86.88356957411914
2022-07-31,407,cramp,39250,3369,1.0101010101010102,8.080808080808081,26.262626262626267,33.33333333333333,19.19191919191919,10.1010101010101,2.0202020202020203,-16.52285734732496,0,-13.72020037815995,8.0,91.28541057491175
2022-08-01,408,quart,36662,3303,0.0,5.0,20.0,33.0,27.0,13.0,2.0,-17.735837244011726,0,-13.795707930668094,5.0,91.39879390219254
2022-08-02,409,coyly,34909,3380,0.0,0.0,4.040404040404041,17.17171717171717,28.28282828282828,35.35353535353536,15.151515151515152,-17.28844440205441,1,-15.935774094164366,4.0,87.62810228703935
2022-08-03,410,youth,38381,3327,0.9900990099009901,4.9504950495049505,16.831683168316832,30.693069306930692,28.71287128712871,14.85148514851485,2.9702970297029703,-15.46891858933491,0,-9.78659380106463,5.0,94.57803620944965
2022-08-04,411,rhyme,37229,3336,0.0,4.040404040404041,22.22222222222222,39.39393939393939,25.252525252525253,8.080808080808081,1.0101010101010102,-15.45554987047559,0,-12.526277909687515,5.0,85.08836256435708
2022-08-05,412,buggy,37350,3428,0.0,1.0,9.0,28.999999999999996,34.0,22.0,5.0,-18.546646404214805,1,-13.078346491987555,11.0,85.15501603344998
2022-08-06,413,alien,38841,3395,3.0303030303030303,17.17171717171717,31.313131313131315,29.292929292929294,15.151515151515152,4.040404040404041,0.0,-13.47148536187223,0,-10.845096092394574,1.0,95.28172581489167
2022-08-07,414,smear,36223,3190,0.0,2.0,16.0,39.0,28.999999999999996,12.0,2.0,-13.731035438165168,0,-12.75772026381642,5.0,92.98613834939638
2022-08-08,415,unfit,35516,3187,0.0,3.0,24.0,38.0,25.0,9.0,1.0,-15.782993951518453,0,-12.618562368575303,3.0,91.47867388391369
2022-08-09,416,patty,36223,3019,0.0,2.0202020202020203,16.161616161616163,39.39393939393939,29.292929292929294,12.121212121212121,1.0101010101010102,-15.70044795779225,1,-12.480509491231935,15.0,92.26859070076016
2022-08-10,417,cling,37654,3312,0.0,4.0,20.0,34.0,27.0,13.0,2.0,-15.781258768460173,0,-12.68733946705462,11.0,94.71599511353034
2022-08-11,418,glean,37301,3243,0.0,6.0606060606060606,23.232323232323232,37.37373737373738,24.242424242424242,8.080808080808081,1.0101010101010102,-14.221959107939204,0,-14.437267742437546,2.0,93.57175939020166
2022-08-12,419,label,34198,3076,0.0,4.0,18.0,32.0,28.999999999999996,15.0,2.0,-14.617355173460307,1,-10.52338427135648,3.0,92.95425276071315
2022-08-13,420,hunky,35276,3185,0.0,1.0101010101010102,11.11111111111111,33.33333333333333,25.252525252525253,22.22222222222222,7.07070707070707,-17.537201969984125,0,-14.459867574354787,10.0,84.62312501256419
2022-08-14,421,khaki,31652,2968,0.0,2.0,17.0,33.0,28.000000000000004,16.0,4.0,-16.727276380892363,1,-13.72020037815995,2.0,85.842800392748
2022-08-15,422,poker,35376,3180,0.0,4.0,17.0,30.0,27.0,17.0,5.0,-15.599910283100584,0,-11.582275543105021,15.0,91.66214572569284
2022-08-16,423,gruel,35105,3087,0.0,3.0,19.0,39.0,28.999999999999996,9.0,1.0,-14.536842009035352,0,-15.10649473927984,3.0,90.02266354115135
2022-08-17,424,twice,35815,3173,0.9900990099009901,5.9405940594059405,27.722772277227726,37.62376237623762,20.792079207920793,5.9405940594059405,0.9900990099009901,-14.446696512389945,0,-9.57850969534065,4.0,91.98386305933776
2022-08-18,425,twang,34938,3172,0.0,2.9702970297029703,21.782178217821784,42.57425742574257,24.752475247524753,6.9306930693069315,0.9900990099009901,-15.261799235537143,0,-14.82886300268156,4.0,93.43729954405754
2022-08-19,426,shrug,33965,2987,0.0,4.0,23.0,36.0,26.0,10.0,1.0,-14.925460940163308,0,-13.122363377404328,2.0,88.51356843951592
2022-08-20,427,treat,38245,3249,0.9900990099009901,21.782178217821784,31.683168316831683,25.742574257425744,13.861386138613863,4.9504950495049505,0.9900990099009901,-12.207866870245859,1,-9.78659380106463,4.0,96.03650904805528
2022-08-21,428,waste,35617,3186,1.0,7.000000000000001,19.0,27.0,24.0,17.0,5.0,-13.404887677413962,0,-9.647296147175718,7.0,95.39669827621717
2022-08-22,429,merit,35888,3123,0.0,7.07070707070707,33.33333333333333,37.37373737373738,17.17171717171717,5.05050505050505,0.0,-13.8065580177125,0,-11.330603908176274,2.0,96.5332116327776
2022-08-23,430,woven,33549,2933,0.0,2.0202020202020203,13.131313131313133,32.323232323232325,32.323232323232325,17.17171717171717,3.0303030303030303,-15.830021199941251,0,-12.526277909687515,7.0,93.20065954557415
2022-08-24,431,needy,33700,2927,0.0,2.0,21.0,41.0,26.0,9.0,1.0,-14.596729939971754,1,-12.480509491231935,8.0,92.07548220599199
2022-08-25,432,clown,36737,3175,0.9900990099009901,7.920792079207921,28.71287128712871,35.64356435643564,19.801980198019802,5.9405940594059405,0.9900990099009901,-15.7244260610739,0,-11.674268615378992,4.0,89.75083086121808
2022-08-26,433,irony,34716,3046,0.0,6.0606060606060606,29.292929292929294,34.34343434343434,21.21212121212121,8.080808080808081,1.0101010101010102,-15.128443066179083,0,-11.83588935156665,4.0,93.01660225898361
2022-08-27,434,ruder,31241,2784,0.0,2.0,16.0,33.0,28.999999999999996,16.0,4.0,-13.885083561853278,1,-15.817991058507982,4.0,92.25309570923896
2022-08-28,435,gauze,30214,2866,0.0,1.9801980198019802,10.891089108910892,23.762376237623762,30.693069306930692,24.752475247524753,7.920792079207921,-18.751147618762072,0,-14.069113316763193,3.0,82.95008545785379
2022-08-29,436,chief,34281,3072,1.0,6.0,32.0,38.0,18.0,5.0,0.0,-15.319044733117593,0,-8.955698153602603,2.0,92.69405595953641
2022-08-30,437,onset,33660,3009,0.0,3.9603960396039604,28.71287128712871,39.603960396039604,20.792079207920793,5.9405940594059405,0.9900990099009901,-12.85972936109727,0,-12.157282481360742,3.0,95.18308982708592
2022-08-31,438,prize,35343,3166,0.0,5.0,12.0,20.0,32.0,26.0,5.0,-18.619417831283013,0,-10.154516307339874,8.0,89.44166720348835
2022-09-01,439,fungi,31903,2928,0.0,2.0202020202020203,18.181818181818183,41.41414141414141,28.28282828282828,9.090909090909092,1.0101010101010102,-16.857483016321357,0,-12.710253726577497,4.0,91.04145449775619
2022-09-02,440,charm,35724,3149,0.9900990099009901,11.881188118811881,31.683168316831683,33.663366336633665,15.841584158415841,4.9504950495049505,0.9900990099009901,-15.32702466799737,0,-11.235293728371948,12.0,93.98819684577532
2022-09-03,441,gully,31191,2877,0.0,1.0,9.0,27.0,31.0,25.0,7.000000000000001,-16.96246231167118,1,-13.560868339590693,15.0,91.32568091616935
2022-09-04,442,inter,32018,2889,0.0,6.0606060606060606,25.252525252525253,36.36363636363637,23.232323232323232,8.080808080808081,1.0101010101010102,-12.92472334796734,0,-11.141361908537746,5.0,98.08268077603756
2022-09-05,443,whoop,32733,2970,0.0,0.9900990099009901,15.841584158415841,46.53465346534654,28.71287128712871,6.9306930693069315,0.9900990099009901,-15.874217172064224,1,-13.3580857109254,3.0,91.49937988558617
2022-09-06,444,taunt,32734,3022,0.0,4.0,19.0,27.0,21.0,16.0,13.0,-13.932967134507585,1,-13.90762584687208,8.0,92.59648978820883
2022-09-07,445,leery,30992,2873,0.0,3.0303030303030303,17.17171717171717,37.37373737373738,28.28282828282828,12.121212121212121,2.0202020202020203,-13.794697191694226,1,-14.78309458422598,5.0,94.41035701880648
2022-09-08,446,class,31962,3001,0.0,4.040404040404041,21.21212121212121,32.323232323232325,22.22222222222222,13.131313131313133,7.07070707070707,-14.240848046201695,1,-8.381788554410035,14.0,92.66490293833104
2022-09-09,447,theme,32172,2909,0.0,8.080808080808081,29.292929292929294,40.4040404040404,18.181818181818183,4.040404040404041,0.0,-13.385384073996754,1,-10.085009429159518,7.0,97.42546414471178
2022-09-10,448,lofty,29237,2777,0.0,4.0,19.0,34.0,27.0,13.0,3.0,-16.361334771581788,0,-13.031609014135865,3.0,91.47476742062882
2022-09-11,449,tibia,27887,2675,0.0,1.0101010101010102,14.14141414141414,40.4040404040404,30.303030303030305,12.121212121212121,2.0202020202020203,-14.673371499261206,1,-14.046182375699276,0.0,90.73833511930638
2022-09-12,450,booze,29147,2883,0.0,1.0,7.000000000000001,27.0,38.0,23.0,4.0,-18.565545641076802,1,-12.318122149338796,4.0,84.39375074488663
2022-09-13,451,alpha,29497,2706,0.0,3.0,19.0,40.0,28.000000000000004,9.0,1.0,-15.068778917139296,1,-10.936312100666235,1.0,89.93453870979589
2022-09-14,452,thyme,32142,2938,1.0101010101010102,5.05050505050505,24.242424242424242,41.41414141414141,23.232323232323232,5.05050505050505,0.0,-15.38726769178334,0,-13.65850680915461,5.0,90.54934996610186
2022-09-15,453,doubt,33344,3011,1.0101010101010102,12.121212121212121,32.323232323232325,34.34343434343434,16.161616161616163,4.040404040404041,0.0,-15.836111475129677,0,-9.441012189711184,0.0,87.94825646914003
2022-09-16,454,parer,37309,4130,0.0,0.0,4.0,11.0,15.0,22.0,48.0,-13.83512869739016,1,-17.15373314046504,22.0,96.52827983269125
2022-09-17,455,chute,33418,3073,0.0,11.11111111111111,37.37373737373738,36.36363636363637,12.121212121212121,3.0303030303030303,0.0,-14.231485126551823,0,-13.377255627033119,3.0,92.41034296470647
2022-09-18,456,stick,33102,3038,1.0101010101010102,9.090909090909092,36.36363636363637,35.35353535353536,14.14141414141414,4.040404040404041,0.0,-15.578604755240695,0,-9.76372561016097,9.0,94.09779289489286
2022-09-19,457,trice,35050,3430,0.0,5.0,24.0,25.0,18.0,17.0,11.0,-13.375143115354794,0,-15.197812897814627,13.0,94.291029141742
2022-09-20,458,alike,31277,2843,0.0,6.0,20.0,33.0,27.0,12.0,2.0,-14.709871866864194,0,-11.21282087251989,4.0,91.1712168660676
2022-09-21,459,recap,31976,2900,0.0,5.0,30.0,35.0,21.0,8.0,1.0,-14.733132774126563,0,-12.778773673014252,3.0,93.91284611150616
2022-09-22,460,saint,34455,3119,1.0,14.000000000000002,35.0,28.999999999999996,15.0,5.0,1.0,-13.496957323875723,0,-10.5690195660631,12.0,94.5055390752996
2022-09-23,461,glory,31509,2893,0.0,6.0606060606060606,30.303030303030305,39.39393939393939,19.19191919191919,5.05050505050505,0.0,-15.855069187746352,0,-10.68437364740408,4.0,91.3461668087367
2022-09-24,462,grate,32777,3077,1.0101010101010102,14.14141414141414,29.292929292929294,28.28282828282828,16.161616161616163,8.080808080808081,3.0303030303030303,-13.282355935048757,0,-13.42346847018825,13.0,94.8297325067125
2022-09-25,463,admit,28994,2677,0.0,10.0,25.0,34.0,22.0,8.0,1.0,-15.099791885958002,0,-10.177924398237888,2.0,90.2120420415057
2022-09-26,464,brisk,31706,2884,0.0,5.1020408163265305,23.46938775510204,38.775510204081634,24.489795918367346,7.142857142857142,1.0204081632653061,-16.174333433328,0,-13.3580857109254,6.0,90.6271793767259
2022-09-27,465,soggy,30985,2888,0.0,2.0202020202020203,18.181818181818183,38.38383838383838,28.28282828282828,11.11111111111111,2.0202020202020203,-16.49472462044846,1,-13.493427058795161,6.0,85.61298508644012
2022-09-28,466,usurp,31355,3007,0.0,3.061224489795918,21.428571428571427,38.775510204081634,26.53061224489796,9.183673469387756,1.0204081632653061,-15.932297094188737,1,-14.506659735861547,2.0,90.50309971859346
2022-09-29,467,scald,30477,2829,0.0,4.0,23.0,36.0,24.0,11.0,2.0,-14.961847938538815,0,-15.726053563182296,10.0,92.47224513890768
2022-09-30,468,scorn,31223,2859,0.0,7.920792079207921,30.693069306930692,34.65346534653465,19.801980198019802,5.9405940594059405,0.9900990099009901,-14.286321210630211,0,-13.515405965513937,4.0,92.56690125238741
2022-10-01,469,leave,28202,2696,0.0,4.081632653061225,16.3265306122449,34.69387755102041,31.63265306122449,12.244897959183673,1.0204081632653061,-14.1955038129326,1,-8.426438828147774,9.0,93.91181251938808
2022-10-02,470,twine,30088,2775,0.0,6.0,28.000000000000004,40.0,20.0,5.0,1.0,-13.996276745002492,0,-13.976853708373037,11.0,93.29144050116727
2022-10-03,471,sting,32288,2969,0.9803921568627451,9.803921568627452,29.411764705882355,32.35294117647059,17.647058823529413,7.8431372549019605,1.9607843137254901,-14.448421059622977,0,-11.973374881411152,8.0,97.43745568234027
2022-10-04,472,bough,32014,3060,0.0,3.0303030303030303,17.17171717171717,35.35353535353536,28.28282828282828,13.131313131313133,3.0303030303030303,-16.42728020658697,0,-14.437267742437546,9.0,90.94092335263613
2022-10-05,473,march,30935,2885,0.0,9.0,30.0,35.0,19.0,6.0,1.0,-15.32702466799737,0,-8.611503870887478,7.0,93.1283158880507
2022-10-06,474,sloth,32522,2987,1.0101010101010102,10.1010101010101,38.38383838383838,34.34343434343434,13.131313131313133,3.0303030303030303,0.0,-13.591052121134064,0,-13.584398837000888,4.0,92.86818837372763
2022-10-07,475,dandy,29026,2840,0.0,2.0,11.0,23.0,28.999999999999996,24.0,11.0,-16.350269402321537,1,-13.23889719366028,11.0,92.36001870786973
2022-10-08,476,vigor,26905,2642,0.0,2.0202020202020203,15.151515151515152,35.35353535353536,31.313131313131315,14.14141414141414,2.0202020202020203,-16.033129113815765,0,-13.747851909490459,3.0,91.7923744510716
2022-10-09,477,howdy,28408,2668,0.0,2.0,13.0,32.0,32.0,17.0,4.0,-16.569728928031644,0,-13.633189001170319,3.0,85.78742099596485
2022-10-10,478,enjoy,26878,2654,0.0,3.0,12.0,28.999999999999996,33.0,20.0,3.0,-18.042146739838394,0,-9.003326202591856,1.0,85.88043857842143
2022-10-11,479,valid,28575,2752,0.0,4.0,28.000000000000004,38.0,21.0,8.0,1.0,-16.150033264962666,0,-10.637456727616328,4.0,92.6773390142908
2022-10-12,480,ionic,29151,2947,0.0,2.0,13.0,25.0,28.000000000000004,21.0,11.0,-14.74060225927686,1,-13.333084408719982,6.0,95.19401935660596
2022-10-13,481,equal,27197,2677,0.0,4.9504950495049505,22.772277227722775,34.65346534653465,24.752475247524753,10.891089108910892,1.9801980198019802,-17.76755051344894,0,-10.015537056344751,0.0,89.5671146673482
2022-10-14,482,floor,28906,2752,0.0,3.0,23.0,44.0,24.0,6.0,0.0,-15.02159284832464,1,-9.348453674105818,3.0,91.25014913425471
2022-10-15,483,catch,30403,3123,0.0,7.07070707070707,18.181818181818183,20.2020202020202,15.151515151515152,16.161616161616163,23.232323232323232,-14.827327586947414,1,-9.510095025662233,11.0,91.86787514579648
2022-10-16,484,spade,30459,2854,1.0,8.0,28.999999999999996,36.0,19.0,6.0,1.0,-14.670499052608683,0,-13.054704728930513,12.0,92.19948146021912
2022-10-17,485,stein,31269,2965,0.9900990099009901,11.881188118811881,33.663366336633665,31.683168316831683,15.841584158415841,4.9504950495049505,0.9900990099009901,-12.981908579408042,0,-12.318122149338796,7.0,95.68101024015456
2022-10-18,486,exist,28612,2805,0.0,5.05050505050505,24.242424242424242,38.38383838383838,23.232323232323232,8.080808080808081,1.0101010101010102,-16.562140978703848,0,-9.832097556449455,0.0,91.64769944157912
2022-10-19,487,quirk,28322,2794,0.0,3.0,23.0,39.0,24.0,9.0,2.0,-19.69108022672517,0,-13.515405965513937,4.0,88.55778231347153
2022-10-20,488,denim,28741,2769,0.0,5.05050505050505,29.292929292929294,40.4040404040404,20.2020202020202,5.05050505050505,0.0,-15.100609629531522,0,-12.618562368575303,1.0,94.12865772608231
2022-10-21,489,grove,28637,2794,0.0,4.0,18.0,30.0,28.000000000000004,17.0,3.0,-15.3170903796678,0,-11.651038767099863,9.0,92.38746782323484
2022-10-22,490,spiel,29084,2810,0.0,6.9306930693069315,31.683168316831683,35.64356435643564,18.81188118811881,5.9405940594059405,0.9900990099009901,-14.517040603360389,0,-14.598582446052207,7.0,90.91117484445118
2022-10-23,491,mummy,29279,3021,0.0,0.9900990099009901,3.9603960396039604,13.861386138613863,26.732673267326735,36.633663366336634,17.82178217821782,-19.097038993144373,1,-12.501786889679218,11.0,86.98568717754057
2022-10-24,492,fault,28947,2768,0.0,7.000000000000001,27.0,35.0,22.0,8.0,1.0,-15.558156337338467,0,-10.03816245586273,6.0,89.16141240195914
2022-10-25,493,foggy,28953,2817,0.0,2.0,13.0,35.0,32.0,15.0,3.0,-18.018294037646093,1,-13.377255627033119,8.0,85.81701657223982
2022-10-26,494,flout,30063,2904,0.0,6.0,28.000000000000004,37.0,21.0,7.000000000000001,1.0,-15.636967108707978,0,-15.541482286654325,4.0,91.52265653748154
2022-10-27,495,carry,27609,2615,0.0,4.0,22.0,35.0,24.0,12.0,3.0,-15.24431892215335,1,-9.463943130775101,11.0,92.19304199212101
2022-10-28,496,sneak,27905,2636,0.0,7.000000000000001,28.000000000000004,36.0,21.0,7.000000000000001,1.0,-14.535171582760926,0,-11.536194091909582,5.0,88.55963569507497
2022-10-29,497,libel,25156,2536,0.0,3.0,15.0,32.0,32.0,16.0,2.0,-14.81834516314059,1,-13.031609014135865,3.0,92.2767127805405
2022-10-30,498,waltz,24672,2496,0.0,2.0202020202020203,11.11111111111111,29.292929292929294,35.35353535353536,19.19191919191919,3.0303030303030303,-18.81504386913936,0,-12.940041820610373,1.0,87.72971292949454
