Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),letter_freq_score,letter_dup,word_freq_score,word_sim,bigram_freq_score
2022-05-23,338,hinge,66431,4906,0.0,5.0,25.0,37.0,22.0,9.0,2.0,0.7000167045277237,0.0,0.37026135545743455,0.3913043478260869,0.7987225712008681
2022-05-24,339,album,63380,4809,0.0,5.0,26.0,35.0,24.0,9.0,1.0,0.3894483738784724,0.0,0.7261142907300226,0.043478260869565216,0.3968568921125084
2022-05-25,340,vouch,62723,4835,0.0,2.0202020202020203,9.090909090909092,25.252525252525253,33.33333333333333,24.242424242424242,6.0606060606060606,0.39183792117782135,0.0,0.330553164053351,0.2608695652173913,0.5740586728647927
2022-05-26,341,asset,63188,4733,0.0,7.07070707070707,28.28282828282828,34.34343434343434,21.21212121212121,8.080808080808081,1.0101010101010102,0.9358795983896115,1.0,0.5606938502729212,0.17391304347826086,0.7196786394877033
2022-05-27,342,tiara,63846,4842,0.0,7.920792079207921,35.64356435643564,32.67326732673268,16.831683168316832,5.9405940594059405,0.9900990099009901,0.854546052172183,1.0,0.29910451014276473,0.043478260869565216,0.7557185766290337
2022-05-28,343,crept,60069,4562,0.0,4.040404040404041,27.27272727272727,38.38383838383838,22.22222222222222,7.07070707070707,1.0101010101010102,0.6608585493888504,0.0,0.33450391962032056,0.2608695652173913,0.5582980888862941
2022-05-29,344,bayou,56839,4435,0.0,6.0,17.0,33.0,28.999999999999996,13.0,2.0,0.3991160083952625,0.0,0.3325500150260572,0.0,0.5488148634891119
2022-05-30,345,atoll,60969,4741,0.0,6.0,28.000000000000004,36.0,21.0,8.0,1.0,0.7714605222197495,1.0,0.27191516444454256,0.0,0.7626351033149397
2022-05-31,346,manor,62768,4802,0.0,6.0,27.0,34.0,21.0,10.0,2.0,0.6478252628854928,0.0,0.47278587883750833,0.21739130434782608,0.7975504285263315
2022-06-01,347,creak,63241,4797,0.0,5.0,21.0,32.0,25.0,14.000000000000002,3.0,0.6214193211394434,0.0,0.20283724489100896,0.2608695652173913,0.6258223531445437
2022-06-02,348,showy,61278,4770,0.0,2.0,16.0,37.0,30.0,13.0,2.0,0.5073854636574415,0.0,0.25941604811259666,0.17391304347826086,0.37634645373534914
2022-06-03,349,peach,65431,4957,1.0,13.0,38.0,32.0,13.0,3.0,0.0,0.6090793081581376,0.0,0.4643934798653544,0.30434782608695654,0.6984879299746836
2022-06-04,350,froth,58263,4432,0.0,5.05050505050505,22.22222222222222,35.35353535353536,25.252525252525253,11.11111111111111,1.0101010101010102,0.6508497151975599,0.0,0.25093335447229737,0.21739130434782608,0.7483264904859639
2022-06-05,351,depth,56738,4329,0.0,6.0,28.000000000000004,39.0,20.0,6.0,1.0,0.6391692578208008,0.0,0.6275907179800208,0.08695652173913043,0.6701495898059959
2022-06-06,352,gloom,58478,4548,0.0,2.0,14.000000000000002,35.0,35.0,13.0,1.0,0.5163395527379597,1.0,0.3680614159654414,0.21739130434782608,0.5277267301009405
2022-06-07,353,flood,58991,4440,0.0,3.0,20.0,40.0,28.000000000000004,8.0,1.0,0.5134508114894016,1.0,0.583704504419278,0.08695652173913043,0.4807214054895206
2022-06-08,354,trait,61026,4607,0.0,6.0,22.0,35.0,24.0,11.0,2.0,0.8697896721899687,1.0,0.44767462740844044,0.34782608695652173,0.7065405025969214
2022-06-09,355,girth,60020,4665,0.0,6.0,23.0,33.0,23.0,12.0,3.0,0.7069010523406831,0.0,0.28657778993672345,0.34782608695652173,0.6808911177724171
2022-06-10,356,piety,55376,4324,0.0,4.0,25.0,41.0,22.0,7.000000000000001,1.0,0.5494286867857554,0.0,0.322095614083852,0.08695652173913043,0.5521894054303913
2022-06-11,357,goose,51958,4087,0.0,2.0,12.0,28.000000000000004,32.0,21.0,5.0,0.783515854198535,1.0,0.4790353386042461,0.3913043478260869,0.5779208426053546
2022-06-12,358,float,56684,4323,1.0,12.0,30.0,32.0,18.0,6.0,1.0,0.6280986443923309,0.0,0.49993663254291487,0.17391304347826086,0.5165832399745987
2022-06-13,359,donor,53802,4142,0.0,3.0303030303030303,27.27272727272727,38.38383838383838,23.232323232323232,7.07070707070707,1.0101010101010102,0.7063614849350031,1.0,0.49577469593006374,0.13043478260869565,0.737745916471257
2022-06-14,360,atone,59968,4762,2.0,16.0,34.0,28.999999999999996,14.000000000000002,4.0,1.0,0.8780441058970094,0.0,0.2739454849559968,0.2608695652173913,0.8484798124200057
2022-06-15,361,primo,55989,4391,0.0,3.0,22.0,38.0,25.0,10.0,2.0,0.49367297710422964,0.0,0.30117371693399786,0.30434782608695654,0.6559716646628
2022-06-16,362,apron,53430,4112,0.0,7.000000000000001,30.0,38.0,19.0,5.0,1.0,0.6278418330696873,0.0,0.37856421250986916,0.0,0.7148483806753911
2022-06-17,363,blown,54665,4251,0.0,5.9405940594059405,22.772277227722775,34.65346534653465,25.742574257425744,9.900990099009901,0.9900990099009901,0.45743341921696024,0.0,0.5563145417325519,0.2608695652173913,0.5211763955508197
2022-06-18,364,cacao,47205,4101,0.0,1.0,9.0,27.0,36.0,23.0,4.0,0.6386874151565072,1.0,0.2739454849559968,0.043478260869565216,0.4541593441222891
2022-06-19,365,loser,55359,4399,1.0,10.0,28.000000000000004,32.0,19.0,8.0,2.0,0.8722357929158449,0.0,0.5142837782546883,0.6086956521739131,0.742027161440086
2022-06-20,366,input,50484,3950,0.0,4.9504950495049505,29.7029702970297,37.62376237623762,20.792079207920793,5.9405940594059405,0.9900990099009901,0.5266891150107422,0.0,0.5857554506968894,0.043478260869565216,0.4559205295854185
2022-06-21,367,gloat,53342,4194,0.0,8.0,21.0,31.0,26.0,12.0,2.0,0.6992887630554543,0.0,0.22382138093982928,0.30434782608695654,0.5132518326084132
2022-06-22,368,awful,47645,3861,0.0,5.0,21.0,33.0,27.0,12.0,2.0,0.4021563966251973,0.0,0.6085881360068983,0.0,0.19779151214565216
2022-06-23,369,brink,53111,4118,0.0,4.040404040404041,22.22222222222222,41.41414141414141,24.242424242424242,7.07070707070707,1.0101010101010102,0.4186680832907079,0.0,0.410092179443305,0.4782608695652174,0.5928784917193304
2022-06-24,370,smite,50617,3991,0.0,5.9405940594059405,22.772277227722775,34.65346534653465,23.762376237623762,10.891089108910892,1.9801980198019802,0.7533378159332549,0.0,0.288629223705847,0.34782608695652173,0.6424377179868261
2022-06-25,371,beady,46089,3670,0.0,2.9702970297029703,18.81188118811881,38.613861386138616,28.71287128712871,9.900990099009901,0.9900990099009901,0.4775344508560373,0.0,0.1945068042663609,0.43478260869565216,0.5769267810083147
2022-06-26,372,rusty,50450,3954,0.0,9.090909090909092,37.37373737373738,34.34343434343434,13.131313131313133,5.05050505050505,1.0101010101010102,0.6004445786300692,0.0,0.4308130072584977,0.4782608695652174,0.6082831909305324
2022-06-27,373,retro,47986,3848,0.0,6.0606060606060606,24.242424242424242,35.35353535353536,24.242424242424242,9.090909090909092,1.0101010101010102,0.9402856701271787,1.0,0.455996104960789,0.13043478260869565,0.7469366122516576
2022-06-28,374,droll,47312,3844,0.0,2.0,16.0,31.0,31.0,17.0,3.0,0.6733608688698351,1.0,0.21537977150233067,0.30434782608695654,0.6051263921764831
2022-06-29,375,gawky,45645,3957,0.0,1.0101010101010102,5.05050505050505,22.22222222222222,33.33333333333333,28.28282828282828,10.1010101010101,0.22719392962220386,0.0,0.07528205726313275,0.21739130434782608,0.0
2022-06-30,376,hutch,44212,3758,0.0,1.0101010101010102,12.121212121212121,28.28282828282828,28.28282828282828,21.21212121212121,9.090909090909092,0.6142018512856069,1.0,0.3119469646036006,0.3913043478260869,0.44183450738843044
2022-07-01,377,pinto,47248,3792,0.0,5.0,25.0,41.0,22.0,6.0,1.0,0.6113984920144586,0.0,0.328511436289461,0.2608695652173913,0.7624011164034905
2022-07-02,378,egret,41765,3515,0.0,3.0,14.000000000000002,33.0,33.0,15.0,2.0,0.8891932107447791,1.0,0.16106444946409448,0.0,0.6207323073116355
2022-07-03,379,lilac,40486,3461,0.0,2.0202020202020203,17.17171717171717,38.38383838383838,29.292929292929294,12.121212121212121,1.0101010101010102,0.6365927335169983,1.0,0.3264227681670462,0.043478260869565216,0.6825928571701891
2022-07-04,380,sever,42645,3591,0.0,2.0202020202020203,13.131313131313133,27.27272727272727,29.292929292929294,21.21212121212121,7.07070707070707,0.7644316524202615,1.0,0.33450391962032056,0.5652173913043478,0.7727960498783921
2022-07-05,381,field,44578,3604,0.9900990099009901,5.9405940594059405,24.752475247524753,35.64356435643564,22.772277227722775,8.91089108910891,0.9900990099009901,0.5718949975814935,0.0,0.7720037134041678,0.2608695652173913,0.6107005469422622
2022-07-06,382,fluff,47344,4049,0.0,0.0,4.0,25.0,44.0,23.0,4.0,0.14998060443151795,1.0,0.34484619088225865,0.17391304347826086,0.29609215937361943
2022-07-07,383,agape,43407,3671,0.0,1.9801980198019802,17.82178217821782,35.64356435643564,26.732673267326735,14.85148514851485,2.9702970297029703,0.6254248895415382,1.0,0.23013315872779683,0.13043478260869565,0.5319865225066569
2022-07-08,384,voice,42806,3484,1.0,5.0,24.0,35.0,25.0,9.0,1.0,0.5549789259335416,0.0,0.7359458262342108,0.043478260869565216,0.5303035541912346
2022-07-09,385,stead,47094,3933,0.9900990099009901,5.9405940594059405,19.801980198019802,26.732673267326735,27.722772277227726,15.841584158415841,2.9702970297029703,0.8465431302328754,0.0,0.34310454530742684,0.43478260869565216,0.7619051962273198
2022-07-10,386,berth,41785,3494,0.0,7.000000000000001,24.0,35.0,24.0,9.0,1.0,0.7436758442519484,0.0,0.3951947831887539,0.13043478260869565,0.8379438974270852
2022-07-11,387,madam,40545,3430,0.0,2.9702970297029703,12.871287128712872,34.65346534653465,33.663366336633665,13.861386138613863,1.9801980198019802,0.45190341746209794,1.0,0.42670337422708626,0.043478260869565216,0.5865248428205576
2022-07-12,388,night,46910,3870,1.0,8.0,27.0,27.0,17.0,13.0,7.000000000000001,0.651442512298473,0.0,0.8492068192451783,0.6956521739130435,0.5252490323786838
2022-07-13,389,bland,46246,3727,0.0,7.142857142857142,31.63265306122449,38.775510204081634,18.367346938775512,4.081632653061225,0.0,0.5035487678075588,0.0,0.40782073458635204,0.3913043478260869,0.7632759068186146
2022-07-14,390,liver,40549,3388,0.0,4.040404040404041,16.161616161616163,26.262626262626267,25.252525252525253,20.2020202020202,8.080808080808081,0.6302918490092844,0.0,0.5499260725489479,1.0,0.7591453742677596
2022-07-15,391,wedge,39234,3353,0.0,1.9801980198019802,10.891089108910892,31.683168316831683,36.633663366336634,16.831683168316832,1.9801980198019802,0.6515382582733145,1.0,0.43301828693316935,0.34782608695652173,0.5583426835589713
2022-07-16,392,roomy,38769,3280,0.0,2.0,17.0,41.0,28.000000000000004,10.0,2.0,0.5025073346796429,1.0,0.2343041956623768,0.34782608695652173,0.5598380679906438
2022-07-17,393,wacky,39611,3345,0.0,3.0303030303030303,18.181818181818183,39.39393939393939,27.27272727272727,10.1010101010101,2.0202020202020203,0.24060094526377052,0.0,0.3639620862657631,0.34782608695652173,0.37564701435348136
2022-07-18,394,flock,42574,3548,0.0,4.0,22.0,37.0,27.0,9.0,1.0,0.30625016422749995,0.0,0.44767462740844044,0.30434782608695654,0.4443957273976733
2022-07-19,395,angry,39667,3358,0.0,5.05050505050505,27.27272727272727,38.38383838383838,21.21212121212121,7.07070707070707,1.0101010101010102,0.513410161683624,0.0,0.6505370762005785,0.043478260869565216,0.7007621445875158
2022-07-20,396,trite,42237,3685,0.0,4.0,14.000000000000002,22.0,22.0,23.0,15.0,0.9336074844370053,1.0,0.26145450360211053,0.3913043478260869,0.7749304842540767
2022-07-21,397,aphid,39086,3367,0.0,6.0,24.0,36.0,23.0,9.0,2.0,0.535203888670923,0.0,0.17550317771100654,0.08695652173913043,0.5508277213269825
2022-07-22,398,tryst,43099,3665,0.0,3.0,26.0,41.0,23.0,6.0,1.0,0.7101627310166267,1.0,0.2112215705471312,0.13043478260869565,0.5955469857665974
2022-07-23,399,midge,36769,3111,0.0,2.0202020202020203,18.181818181818183,39.39393939393939,28.28282828282828,10.1010101010101,2.0202020202020203,0.5308653249522002,0.0,0.2530109996361032,0.34782608695652173,0.4847815040197996
2022-07-24,400,power,39813,3401,2.0202020202020203,6.0606060606060606,19.19191919191919,29.292929292929294,24.242424242424242,15.151515151515152,4.040404040404041,0.6143459104253435,0.0,0.8304279628710298,0.6086956521739131,0.698620034144763
2022-07-25,401,elope,39228,3339,0.0,4.040404040404041,22.22222222222222,32.323232323232325,26.262626262626267,13.131313131313133,2.0202020202020203,0.7516493055878148,1.0,0.19862382859301175,0.13043478260869565,0.6304755740646457
2022-07-26,402,cinch,39171,3507,0.0,1.9801980198019802,14.85148514851485,23.762376237623762,21.782178217821784,24.752475247524753,12.871287128712872,0.5451205207572889,1.0,0.23013315872779683,0.30434782608695654,0.7307642826216205
2022-07-27,403,motto,38384,3285,0.0,1.0101010101010102,11.11111111111111,36.36363636363637,36.36363636363637,14.14141414141414,1.0101010101010102,0.7104398392223006,1.0,0.45394284103258875,0.2608695652173913,0.6396270920774243
2022-07-28,404,stomp,40650,3490,0.0,7.07070707070707,26.262626262626267,32.323232323232325,21.21212121212121,11.11111111111111,2.0202020202020203,0.5267349204557596,0.0,0.3556748326196093,0.30434782608695654,0.7223503088118428
2022-07-29,405,upset,37791,3213,0.0,5.0,30.0,38.0,20.0,6.0,1.0,0.6637837906337334,0.0,0.640009913251838,0.17391304347826086,0.530555070704994
2022-07-30,406,bluff,37353,3171,0.0,2.0,14.000000000000002,42.0,31.0,10.0,1.0,0.1692237658738147,1.0,0.42457667749567096,0.17391304347826086,0.35877294665100523
2022-07-31,407,cramp,39250,3369,1.0101010101010102,8.080808080808081,26.262626262626267,33.33333333333333,19.19191919191919,10.1010101010101,2.0202020202020203,0.42385668218937456,0.0,0.3119469646036006,0.34782608695652173,0.5743566661876058
2022-08-01,408,quart,36662,3303,0.0,5.0,20.0,33.0,27.0,13.0,2.0,0.27356076527341067,0.0,0.305086872261348,0.21739130434782608,0.5799097062506671
2022-08-02,409,coyly,34909,3380,0.0,0.0,4.040404040404041,17.17171717171717,28.28282828282828,35.35353535353536,15.151515151515152,0.32899558128914386,1.0,0.11065530863026352,0.17391304347826086,0.3952370378208392
2022-08-03,410,youth,38381,3327,0.9900990099009901,4.9504950495049505,16.831683168316832,30.693069306930692,28.71287128712871,14.85148514851485,2.9702970297029703,0.5544463914154389,0.0,0.6693271664589778,0.21739130434782608,0.7356156669573797
2022-08-04,411,rhyme,37229,3336,0.0,4.040404040404041,22.22222222222222,39.39393939393939,25.252525252525253,8.080808080808081,1.0101010101010102,0.5561028606318221,0.0,0.4204184765404715,0.21739130434782608,0.2708512328878334
2022-08-05,412,buggy,37350,3428,0.0,1.0,9.0,28.999999999999996,34.0,22.0,5.0,0.17309635814725288,1.0,0.37026135545743455,0.4782608695652174,0.27411564039016634
2022-08-06,413,alien,38841,3395,3.0303030303030303,17.17171717171717,31.313131313131315,29.292929292929294,15.151515151515152,4.040404040404041,0.0,0.8019410607169866,0.0,0.5731589922591034,0.043478260869565216,0.7700794339387671
2022-08-07,414,smear,36223,3190,0.0,2.0,16.0,39.0,28.999999999999996,12.0,2.0,0.7697811569884838,0.0,0.39939123001355803,0.21739130434782608,0.6576511830673799
2022-08-08,415,unfit,35516,3187,0.0,3.0,24.0,38.0,25.0,9.0,1.0,0.5155304582915459,0.0,0.41203415088434925,0.13043478260869565,0.5838218928954961
2022-08-09,416,patty,36223,3019,0.0,2.0202020202020203,16.161616161616163,39.39393939393939,29.292929292929294,12.121212121212121,1.0101010101010102,0.52575843144156,1.0,0.42457667749567096,0.6521739130434783,0.6225087072237758
2022-08-10,417,cling,37654,3312,0.0,4.0,20.0,34.0,27.0,13.0,2.0,0.5157454584984524,0.0,0.4057855408986204,0.4782608695652174,0.7423723157503628
2022-08-11,418,glean,37301,3243,0.0,6.0606060606060606,23.232323232323232,37.37373737373738,24.242424242424242,8.080808080808081,1.0101010101010102,0.7089525947955093,0.0,0.24679919896744873,0.08695652173913043,0.686332446700701
2022-08-12,419,label,34198,3076,0.0,4.0,18.0,32.0,28.999999999999996,15.0,2.0,0.659960509786697,1.0,0.6023874962511712,0.13043478260869565,0.656089560599256
2022-08-13,420,hunky,35276,3185,0.0,1.0101010101010102,11.11111111111111,33.33333333333333,25.252525252525253,22.22222222222222,7.07070707070707,0.2981729379263771,0.0,0.24474593503924869,0.43478260869565216,0.24806584789424635
2022-08-14,421,khaki,31652,2968,0.0,2.0,17.0,33.0,28.000000000000004,16.0,4.0,0.39852786497730985,1.0,0.3119469646036006,0.08695652173913043,0.3078004350908077
2022-08-15,422,poker,35376,3180,0.0,4.0,17.0,30.0,27.0,17.0,5.0,0.5382156881888949,0.0,0.5061839819892464,0.6521739130434783,0.5928075745850108
2022-08-16,423,gruel,35105,3087,0.0,3.0,19.0,39.0,28.999999999999996,9.0,1.0,0.6699366024689479,0.0,0.18599787719541339,0.13043478260869565,0.5125126099568473
2022-08-17,424,twice,35815,3173,0.9900990099009901,5.9405940594059405,27.722772277227726,37.62376237623762,20.792079207920793,5.9405940594059405,0.9900990099009901,0.6811062023206633,0.0,0.6882322445975865,0.17391304347826086,0.6085639409358365
2022-08-18,425,twang,34938,3172,0.0,2.9702970297029703,21.782178217821784,42.57425742574257,24.752475247524753,6.9306930693069315,0.9900990099009901,0.5801097954628649,0.0,0.2112215705471312,0.17391304347826086,0.6797471670972697
2022-08-19,426,shrug,33965,2987,0.0,4.0,23.0,36.0,26.0,10.0,1.0,0.6217842474758288,0.0,0.366262286641837,0.08695652173913043,0.4386034580618907
2022-08-20,427,treat,38245,3249,0.9900990099009901,21.782178217821784,31.683168316831683,25.742574257425744,13.861386138613863,4.9504950495049505,0.9900990099009901,0.9585114213220605,1.0,0.6693271664589778,0.17391304347826086,0.8070455526195581
2022-08-21,428,waste,35617,3186,1.0,7.000000000000001,19.0,27.0,24.0,17.0,5.0,0.810192937007332,0.0,0.6819827848308488,0.30434782608695654,0.7757103031256292
2022-08-22,429,merit,35888,3123,0.0,7.07070707070707,33.33333333333333,37.37373737373738,17.17171717171717,5.05050505050505,0.0,0.760423429484566,0.0,0.5290491206169443,0.08695652173913043,0.831371963023432
2022-08-23,430,woven,33549,2933,0.0,2.0202020202020203,13.131313131313133,32.323232323232325,32.323232323232325,17.17171717171717,3.0303030303030303,0.5097034833836802,0.0,0.4204184765404715,0.30434782608695654,0.6681575319752837
2022-08-24,431,needy,33700,2927,0.0,2.0,21.0,41.0,26.0,9.0,1.0,0.6625161072761816,1.0,0.42457667749567096,0.34782608695652173,0.6130510626680681
2022-08-25,432,clown,36737,3175,0.9900990099009901,7.920792079207921,28.71287128712871,35.64356435643564,19.801980198019802,5.9405940594059405,0.9900990099009901,0.5227873920793535,0.0,0.49782612969918727,0.17391304347826086,0.4991993848264831
2022-08-26,433,irony,34716,3046,0.0,6.0606060606060606,29.292929292929294,34.34343434343434,21.21212121212121,8.080808080808081,1.0101010101010102,0.5966334722400457,0.0,0.4831423909493371,0.17391304347826086,0.6591431776531125
2022-08-27,434,ruder,31241,2784,0.0,2.0,16.0,33.0,28.999999999999996,16.0,4.0,0.7506936155855886,1.0,0.12135625806001071,0.17391304347826086,0.6217498274946522
2022-08-28,435,gauze,30214,2866,0.0,1.9801980198019802,10.891089108910892,23.762376237623762,30.693069306930692,24.752475247524753,7.920792079207921,0.14775735818957525,0.0,0.2802471557935242,0.13043478260869565,0.16612738394896143
2022-08-29,436,chief,34281,3072,1.0,6.0,32.0,38.0,18.0,5.0,0.0,0.5730167145538858,0.0,0.7448165801537268,0.08695652173913043,0.6433462120323479
2022-08-30,437,onset,33660,3009,0.0,3.9603960396039604,28.71287128712871,39.603960396039604,20.792079207920793,5.9405940594059405,0.9900990099009901,0.8777415165336577,0.0,0.45394284103258875,0.13043478260869565,0.7652486567417944
2022-08-31,438,prize,35343,3166,0.0,5.0,12.0,20.0,32.0,26.0,5.0,0.1640795159173245,0.0,0.6359002802204264,0.34782608695652173,0.48405784489650605
2022-09-01,439,fungi,31903,2928,0.0,2.0202020202020203,18.181818181818183,41.41414141414141,28.28282828282828,9.090909090909092,1.0101010101010102,0.3823944354672273,0.0,0.403703710259701,0.17391304347826086,0.5624087202015322
2022-09-02,440,charm,35724,3149,0.9900990099009901,11.881188118811881,31.683168316831683,33.663366336633665,15.841584158415841,4.9504950495049505,0.9900990099009901,0.5720279499148662,0.0,0.5377083422828015,0.5217391304347826,0.7067278075532992
2022-09-03,441,gully,31191,2877,0.0,1.0,9.0,27.0,31.0,25.0,7.000000000000001,0.3693868336966699,1.0,0.3264227681670462,0.6521739130434783,0.5763289386876251
2022-09-04,442,inter,32018,2889,0.0,6.0606060606060606,25.252525252525253,36.36363636363637,23.232323232323232,8.080808080808081,1.0101010101010102,0.8696883485649687,0.0,0.5462423357249668,0.21739130434782608,0.9072584662276655
2022-09-05,443,whoop,32733,2970,0.0,0.9900990099009901,15.841584158415841,46.53465346534654,28.71287128712871,6.9306930693069315,0.9900990099009901,0.5042273216003248,1.0,0.34484619088225865,0.13043478260869565,0.58483598605708
2022-09-06,444,taunt,32734,3022,0.0,4.0,19.0,27.0,21.0,16.0,13.0,0.7447605366640426,1.0,0.2949187868922847,0.34782608695652173,0.6385678299617648
2022-09-07,445,leery,30992,2873,0.0,3.0303030303030303,17.17171717171717,37.37373737373738,28.28282828282828,12.121212121212121,2.0202020202020203,0.7618930611962427,1.0,0.21537977150233067,0.21739130434782608,0.7274034431171201
2022-09-08,446,class,31962,3001,0.0,4.040404040404041,21.21212121212121,32.323232323232325,22.22222222222222,13.131313131313133,7.07070707070707,0.7066121353175869,1.0,0.7969580244965498,0.6086956521739131,0.6419184192642651
2022-09-09,447,theme,32172,2909,0.0,8.080808080808081,29.292929292929294,40.4040404040404,18.181818181818183,4.040404040404041,0.0,0.8126095574037306,1.0,0.6422151929265099,0.30434782608695654,0.8750707507020441
2022-09-10,448,lofty,29237,2777,0.0,4.0,19.0,34.0,27.0,13.0,3.0,0.4438703556972854,0.0,0.3745075984259376,0.13043478260869565,0.5836305706998437
2022-09-11,449,tibia,27887,2675,0.0,1.0101010101010102,14.14141414141414,40.4040404040404,30.303030303030305,12.121212121212121,2.0202020202020203,0.6530197310718098,1.0,0.28233050200152454,0.0,0.5475632037328402
2022-09-12,450,booze,29147,2883,0.0,1.0,7.000000000000001,27.0,38.0,23.0,4.0,0.17075462260741014,1.0,0.4393300647211371,0.17391304347826086,0.23683205780891514
2022-09-13,451,alpha,29497,2706,0.0,3.0,19.0,40.0,28.000000000000004,9.0,1.0,0.6040262394338296,1.0,0.5648717386129495,0.043478260869565216,0.5081966251396479
2022-09-14,452,thyme,32142,2938,1.0101010101010102,5.05050505050505,24.242424242424242,41.41414141414141,23.232323232323232,5.05050505050505,0.0,0.5645634564616486,0.0,0.3175520142475301,0.21739130434782608,0.5383075031617177
2022-09-15,453,doubt,33344,3011,1.0101010101010102,12.121212121212121,32.323232323232325,34.34343434343434,16.161616161616163,4.040404040404041,0.0,0.5089488595880054,0.0,0.7007243139882052,0.0,0.410916847561817
2022-09-16,454,parer,37309,4130,0.0,0.0,4.0,11.0,15.0,22.0,48.0,0.7568833407239892,1.0,0.0,0.9565217391304348,0.8311304241294937
2022-09-17,455,chute,33418,3073,0.0,11.11111111111111,37.37373737373738,36.36363636363637,12.121212121212121,3.0303030303030303,0.0,0.7077722605576109,0.0,0.34310454530742684,0.13043478260869565,0.6294511388810702
2022-09-18,456,stick,33102,3038,1.0101010101010102,9.090909090909092,36.36363636363637,35.35353535353536,14.14141414141414,4.040404040404041,0.0,0.5408555784738265,0.0,0.6714048116227838,0.3913043478260869,0.7120953626083364
2022-09-19,457,trice,35050,3430,0.0,5.0,24.0,25.0,18.0,17.0,11.0,0.8138784772542542,0.0,0.17770134288508044,0.5652173913043478,0.7215592639254287
2022-09-20,458,alike,31277,2843,0.0,6.0,20.0,33.0,27.0,12.0,2.0,0.6484971035891571,0.0,0.5397500700466913,0.17391304347826086,0.56876393703272
2022-09-21,459,recap,31976,2900,0.0,5.0,30.0,35.0,21.0,8.0,1.0,0.6456149293710647,0.0,0.39747846332441417,0.13043478260869565,0.7030374444618936
2022-09-22,460,saint,34455,3119,1.0,14.000000000000002,35.0,28.999999999999996,15.0,5.0,1.0,0.7987849227666208,0.0,0.598241389996177,0.5217391304347826,0.7320650612374098
2022-09-23,461,glory,31509,2893,0.0,6.0606060606060606,30.303030303030305,39.39393939393939,19.19191919191919,5.05050505050505,0.0,0.5065998785305821,0.0,0.5877611185032097,0.17391304347826086,0.5773322518279449
2022-09-24,462,grate,32777,3077,1.0101010101010102,14.14141414141414,29.292929292929294,28.28282828282828,16.161616161616163,8.080808080808081,3.0303030303030303,0.8253753984977426,0.0,0.3389059670074872,0.5652173913043478,0.7479426964770162
2022-09-25,463,admit,28994,2677,0.0,10.0,25.0,34.0,22.0,8.0,1.0,0.6001835355294818,0.0,0.6337735834890114,0.08695652173913043,0.5217875750224414
2022-09-26,464,brisk,31706,2884,0.0,5.1020408163265305,23.46938775510204,38.775510204081634,24.489795918367346,7.142857142857142,1.0204081632653061,0.4670410097816067,0.0,0.34484619088225865,0.2608695652173913,0.542119261430281
2022-09-27,465,soggy,30985,2888,0.0,2.0202020202020203,18.181818181818183,38.38383838383838,28.28282828282828,11.11111111111111,2.0202020202020203,0.427342505814976,1.0,0.3325500150260572,0.2608695652173913,0.2965450447822131
2022-09-28,466,usurp,31355,3007,0.0,3.061224489795918,21.428571428571427,38.775510204081634,26.53061224489796,9.183673469387756,1.0204081632653061,0.49703085018809845,1.0,0.24049472389324644,0.08695652173913043,0.5360423599215252
2022-09-29,467,scald,30477,2829,0.0,4.0,23.0,36.0,24.0,11.0,2.0,0.6172756671608506,0.0,0.12970906101414692,0.43478260869565216,0.6324828478772146
2022-09-30,468,scorn,31223,2859,0.0,7.920792079207921,30.693069306930692,34.65346534653465,19.801980198019802,5.9405940594059405,0.9900990099009901,0.7009777212918291,0.0,0.330553164053351,0.17391304347826086,0.6371187075134812
2022-10-01,469,leave,28202,2696,0.0,4.081632653061225,16.3265306122449,34.69387755102041,31.63265306122449,12.244897959183673,1.0204081632653061,0.7122305739534169,1.0,0.7929014104126183,0.3913043478260869,0.7029868234528069
2022-10-02,470,twine,30088,2775,0.0,6.0,28.000000000000004,40.0,20.0,5.0,1.0,0.736916073631378,0.0,0.288629223705847,0.4782608695652174,0.6726036026230706
2022-10-03,471,sting,32288,2969,0.9803921568627451,9.803921568627452,29.411764705882355,32.35294117647059,17.647058823529413,7.8431372549019605,1.9607843137254901,0.680892519960089,0.0,0.47065140959545104,0.34782608695652173,0.8756580459461136
2022-10-04,472,bough,32014,3060,0.0,3.0303030303030303,17.17171717171717,35.35353535353536,28.28282828282828,13.131313131313133,3.0303030303030303,0.43569929725880785,0.0,0.24679919896744873,0.3913043478260869,0.5574851261438742
2022-10-05,473,march,30935,2885,0.0,9.0,30.0,35.0,19.0,6.0,1.0,0.5720279499148662,0.0,0.7760876846282954,0.30434782608695654,0.6646144428971046
2022-10-06,474,sloth,32522,2987,1.0101010101010102,10.1010101010101,38.38383838383838,34.34343434343434,13.131313131313133,3.0303030303030303,0.0,0.7871259794736669,0.0,0.32428495042920247,0.17391304347826086,0.6518744877098368
2022-10-07,475,dandy,29026,2840,0.0,2.0,11.0,23.0,28.999999999999996,24.0,11.0,0.44524142526202093,1.0,0.3556748326196093,0.4782608695652174,0.6269864677423747
